  GOSU: Coefficients(1.00, [0.78, 2.34, 3.9, 2.34, 0.039])
SIMPLE: Coefficients(1.00, [0.8, 2.1, 3.4, 1.8, 0.1])
 TANGO: Coefficients(1.00, [0.726, 1.948, 3.134, 1.694, 0.052])
CURENT: Coefficients(1.00, [1.0991639999999878, 2.947757999999968, 4.744875999999948, 0.046999999999998585, 0.053])
act: 8841


runBB: 0.37
run1B: 0.56
run2B: 0.89
run3B: 1.21
runHR: 1.01
rnBIP: -0.06

runs-: 0.30
runs+: 0.62
wobas: 1.09

wobaBB: 0.73
woba1B: 0.93
woba2B: 1.29
woba3B: 1.64
wobaHR: 1.42


Batting: 3249/8321 0.281/0.719
Pitching: 4807/5587 0.462/0.538

           Hits | 0.129
        Doubles | 0.040
        Triples | 0.010
       HomeRuns | 0.046
          Walks | 0.095
             Ks | 0.254
Features: Contact, Gap, Power, Eye, Avoid K's, Running Speed
-- Hits
Selected: RandomForestScores: [(0.33106932277099027, RandomForest(...)), (0.32298211906238355, Isotonic(...)), (0.30230213638087233, Huber(...)), (0.3161789808104978, Linear(...))]Best Parameters: {'regressor__max_depth': 49, 'regressor__n_estimators': 2, 'selection__k': 2}Feature Scores: [76. 54. 37. 29. 43.  3.]Feature Mask: [ True  True False False False False]Feature Importances: [0.838 0.162]
-- Doubles
Selected: RandomForestScores: [(0.1969395894029543, RandomForest(...)), (0.11424891233436622, Isotonic(...)), (0.105109431533975, Huber(...)), (0.10590451445816436, Linear(...))]Best Parameters: {'regressor__max_depth': 9, 'regressor__n_estimators': 99, 'selection__k': 4}Feature Scores: [18. 14. 13. 18. 24.  2.]Feature Mask: [ True  True False  True  True False]Feature Importances: [0.426 0.119 0.161 0.293]
-- Triples
Selected: RandomForestScores: [(0.17732601976482673, RandomForest(...)), (0.03307613521658045, Isotonic(...)), (0.12370702853816233, Huber(...)), (0.16043287803628128, Linear(...))]Best Parameters: {'regressor__max_depth': 8, 'regressor__n_estimators': 88, 'selection__k': 4}Feature Scores: [12. 35. 13.  9. 17. 22.]Feature Mask: [False  True  True False  True  True]Feature Importances: [0.237 0.207 0.381 0.176]
-- HomeRuns
Selected: HuberScores: [(0.4970958072141281, RandomForest(...)), (0.4442709713849852, Isotonic(...)), (0.49462012175937103, Huber(...)), (0.47945353122389217, Linear(...))]Best Parameters: {'selection__k': 6}Feature Scores: [14. 13. 34.  7. 11.  0.]Coefficients: [-0.00936056  0.00839489  0.04993435  0.01917123 -0.00980338 -0.00866   ]Intercept: 0.0008650329458570902Feature Mask: [ True  True  True  True  True  True]
-- Walks
Selected: HuberScores: [(0.14254305333064446, RandomForest(...)), (0.16482729246611094, Isotonic(...)), (0.21216094385148784, Huber(...)), (0.2070953547773696, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [3. 2. 4. 9. 5. 0.]Coefficients: [-0.0215347  -0.03318015  0.01634206  0.10532561  0.03956709]Intercept: 0.004988349342293752Feature Mask: [ True  True  True  True  True False]
-- Ks
Selected: RandomForestScores: [(0.23376643377180237, RandomForest(...)), (0.12023587274482421, Isotonic(...)), (0.1897403255397929, Huber(...)), (0.2067033257709334, Linear(...))]Best Parameters: {'regressor__max_depth': 1, 'regressor__n_estimators': 5, 'selection__k': 3}Feature Scores: [45. 45. 29. 27. 46.  5.]Feature Mask: [ True  True False False  True False]Feature Importances: [0.6 0.  0.4]

           Hits | 0.054
        Doubles | 0.035
       HomeRuns | 0.021
          Walks | 0.025
             Ks | 0.044
Features: Stuff, Control, Movement, Groundball Pct., Endurance
-- Hits
Selected: HuberScores: [(0.09861274656802703, RandomForest(...)), (-0.01612763410002993, Isotonic(...)), (0.21798516023183986, Huber(...)), (0.20887828852517468, Linear(...))]Best Parameters: {'selection__k': 3}Feature Scores: [23.  2. 17.  1.  1.]Coefficients: [-0.07867526  0.08989726 -0.04147175]Intercept: 0.259178452742236Feature Mask: [ True  True  True False False]
-- Doubles
Selected: HuberScores: [(-0.1711216086432481, RandomForest(...)), (-0.18484724949098355, Isotonic(...)), (-0.06896058732579761, Huber(...)), (-0.07193612776939758, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [5. 1. 6. 1. 0.]Coefficients: [0.01114164]Intercept: 0.04937241069887546Feature Mask: [False False  True False False]
-- HomeRuns
Selected: LinearScores: [(0.11384984109331253, RandomForest(...)), (0.026787227177391532, Isotonic(...)), (0.04968477096845029, Huber(...)), (0.0809531740378902, Linear(...))]Best Parameters: {'selection__k': 4}Feature Scores: [1. 2. 8. 0. 0.]Coefficients: [ 2.24258886e-04 -3.31930960e-05 -9.26139507e-04  1.83281851e-04]Intercept: 0.07483045792381489Feature Mask: [ True  True  True False  True]
-- Walks
Selected: LinearScores: [(0.059139085309726745, RandomForest(...)), (0.05321651005155048, Isotonic(...)), (0.2455888535757037, Huber(...)), (0.2599366164440231, Linear(...))]Best Parameters: {'selection__k': 5}Feature Scores: [ 5. 33.  7.  1.  0.]Coefficients: [-3.12184993e-05 -1.51902667e-03 -2.25196847e-04 -1.27171332e-04 -3.49057540e-03]Intercept: 0.2307085821306181Feature Mask: [ True  True  True  True  True]
-- Ks
Selected: LinearScores: [(0.5698085633356315, RandomForest(...)), (0.547419528611489, Isotonic(...)), (0.5912407214119549, Huber(...)), (0.6233501082544974, Linear(...))]Best Parameters: {'selection__k': 1}Feature Scores: [105.   8.  28.   0.   1.]Coefficients: [0.00217149]Intercept: 0.04309012256154071Feature Mask: [ True False False False False]

Hitting Features
             Average |  -   107   +  |   5  15  25  35  45  55  65  75  85  95
             Contact | 113 ( -5) 108 |  83  83  82  81 101 113 107 108 106 106
                 Gap | 105 ( -3) 102 | 100  99  99  98  97 105 102 102 102 101
               Power | 106 (  2) 108 | 102 104 104 105 106 109 109 110 111 113
                 Eye | 104 (  7) 111 |  88  91  94  97 101 103 107 110 114 116
           Avoid K's | 108 (  0) 108 | 104 105 106 109 111 107 107 110 111 112
       Running Speed | 107 (  1) 108 | 107 107 107 107 107 108 108 109 109 108

Pitching Features
             Average |  -   102   +  |   5  15  25  35  45  55  65  75  85  95
               Stuff |  96 ( 12) 108 |  66  70  75  79  84  90  95 101 107 115
             Control | 101 (  3) 104 | 100 100 100 100 101 101 102 102 103 104
            Movement |  95 ( 17) 112 |  64  68  73  79  84  91  98 107 118 129
     Groundball Pct. | 101 (  2) 103 |  99 100 101 101 102 103 103 104 104 105
           Endurance |  86 ( 35) 121 | 

3B Santiago, A     23| .350/.411/.504 125  41 | .379/.431/.514 130 109 | -3552---   4 |  + || 133 || ML     *    |
MR Gaspar Domingo            28| MR :      82       5     :  87 | MR :      82     -21  -5     :  56 |   5 |  92 |          |    *      $1.5Mx2 |  $2.48M: $3.18M |  p367 | Milwaukee Brewers    | *^
SP John Skinner              23| SP :      84      -4     :  80 | SP :      90      -2  -4     :  84 |   6 |  90 |          |                   |        :        |  p666 | Milwaukee Brewers    | ++-
1B Albert Eberhard           27| 1B :  91       1 -17     :  75 | 1B :  99       1 -11  -5     :  84 |   6 |  90 | -3------ |    *+     $550k a |        :        |  p415 | Milwaukee Brewers    | *
LF Dennis Webb               26| CF :  85       8 -12     :  81 | CF :  88       8 -16  -7     :  73 |   6 |  87 | -2---862 |    *+    $1.54M a |        :        |  p346 | Milwaukee Brewers    | **
CF Andrew Vasco              22| CF :  79      13 -12     :  80 | CF :  74      13   4 -15     :  76 |   6 |  86 | -2---388 |                   |        :        |  p711 | Milwaukee Brewers    | ++
MR Manuel Boudet             28| MR :      79       2     :  81 | MR :      81     -24  -6     :  51 |   5 |  86 |          |  F *      $1.6M   | $993.4k: $1.27M |   p11 | Milwaukee Brewers    | *
 C Michael Diz               31|  C :  82       7  -6     :  83 |    :                         :   0 |   2 |  85 | 71------ |  F                |        :        |  p435 | Milwaukee Brewers    | *
SS Marco Lugo                32| 3B :  81       8  -6     :  84 |    :                         :   0 |   1 |  85 | -3376--- |  F *        $1M   |        :        |  p178 | Milwaukee Brewers    | *
SP Tracy Lasley              32| SP :      85      -3     :  83 |    :                         :   0 |   1 |  84 |          |    *     $1.48Mx2 |        :        |  p371 | Milwaukee Brewers    | *^
MR Joshua Fortes             36| SP :      92       4     :  95 |    :                         :   0 | -12 |  83 |          |    *        $3Mx4 |  $1.99M: $2.55M |  p173 | Milwaukee Brewers    | **^
MR Jose Abril                17| MR :      49     -23     :  26 | MR :      91     -18   2     :  75 |   6 |  81 |          |                   |        :        |  p529 | Milwaukee Brewers    | +++++
SP Andrew Deal               20| SP :      59     -29     :  30 | SP :      88     -10  -6     :  72 |   6 |  78 |          |   6               |        :        |  p793 | Milwaukee Brewers    | +++-
CF Cletus Greening           21| CF :  54      14 -37     :  31 | CF :  84      14 -21  -5     :  72 |   6 |  78 | -2---883 |                   |        :        |  p365 | Milwaukee Brewers    | ++
RF Jose Contreras            35| DH :  94       0 -15     :  79 |    :                         :   0 |  -6 |  73 | -2---214 |    *     $3.67Mx2 |        :        |  p486 | Milwaukee Brewers    | **^
 C Jorge Correa              20|  C :  50       1 -44     :   7 |  C :  92       1 -22  -5     :  66 |   6 |  72 | 51------ |                   |        :        |  p656 | Milwaukee Brewers    | ++-
MR John Khoury               21| MR :      68      -7     :  62 | MR :      77     -10 -10     :  57 |   6 |  68 |          |                   |        :        |  p890 | Milwaukee Brewers    | ++++

--- New York Yankees ---
3B Cleo Estrada              34| 3B : 123       9  38     : 170 |    :                         :   0 |  -2 | 168 | -3373--- |    *+    $3.67Mx2 | $18.87M: $24.2M |  p193 | New York Yankees     | **
2B Eli Maldonado             20| SS :  75      17 -15     :  77 | SS : 111      17   3  24   3 : 158 |   6 | 164 | -3827--- |   5               |        :        |  p576 | New York Yankees     | +++-
1B Robert Stankiewicz        18| 1B : 101       2  -7     :  96 | 1B : 112       2  32   9     : 154 |   6 | 160 | -4------ |   1               |        :        |  p872 | New York Yankees     | +++++
1B Miguel Mercado            30| 3B : 115       8  29     : 152 |    :                         :   0 |   3 | 155 | -83721-1 |  F *+     $550k   |  $14.4M:$18.47M |    p5 | New York Yankees     | *
1B Octavio Izaguirre         24| 1B : 115       1   7     : 124 | 1B : 112       1  22   8     : 144 |   6 | 150 | -4------ |    *     $3.54M a |  $3.48M: $4.46M |  p428 | New York Yankees     | ***
1B Javier Puentes            26| 1B : 119       1  11     : 131 | 1B : 114       1  18  10     : 143 |   6 | 149 | -3------ |    *     $2.18M a |  $5.46M: $7.01M |  p297 | New York Yankees     | **^
SP John Elia                 29| SP :     114      26     : 140 |    :                         :   0 |   4 | 144 |          |  F *     $9.61M   | $12.91M:$16.56M |  p254 | New York Yankees     | ****
 C Carlos Bermejo            26|  C :  98      16  19     : 132 |  C :  92      16  -3  10     : 114 |   6 | 138 | 91------ |    *+     $600k a |  $9.44M: $12.1M |  p443 | New York Yankees     | *
SP David Evens               28| SP :     110      22     : 132 | SP :     107       7  13     : 127 |   5 | 137 |          |    *+    $3.51Mx4 | $10.93M:$14.01M |  p249 | New York Yankees     | *
2B Michael Ealey             18| SS :  61      24 -21     :  63 | SS :  97      24  -8  17     : 130 |   6 | 136 | -3989722 |                   |        :        |   p15 | New York Yankees     | ++-
LF Sebastian Hernandez       30| CF : 115       3  14     : 132 |    :                         :   0 |   3 | 135 | -2---544 |    *+    $3.39Mx2 |  $6.95M: $8.92M |  p172 | New York Yankees     | **^
 C Freddie Fresno            18|  C :  56       7 -32     :  32 |  C : 108       7 -13  18     : 120 |   6 | 126 | 73242--- |   T               |        :        |  p757 | New York Yankees     | +++
SS Donald McNaughton         21| SS :  65      22 -19     :  68 | SS :  95      22 -10  13     : 120 |   6 | 126 | -3838--- |   7               |        :        |  p747 | New York Yankees     | +++-
SP Andrew Oliveros           28| SP :     104      16     : 120 | SP :     104       1  10     : 115 |   5 | 125 |          |  F *     $2.59M   |  $7.95M:$10.19M |  p307 | New York Yankees     | *
SS Benny Saldivar            23| SS :  67      15 -24     :  58 | SS : 105      15 -18  16     : 118 |   6 | 124 | -3237--- |   2               |        :        |  p631 | New York Yankees     | ++++-
SP Victor Chadwell           27| SP :     103      15     : 118 | SP :      99       0   5     : 104 |   6 | 124 |          |    *     $1.59Mx2 |  $7.45M: $9.55M |  p315 | New York Yankees     | **^
MR Santo Tomas               24| SP :      93       5     :  98 | SP :     103       2   9     : 114 |   6 | 120 |          |   3*              |  $2.48M: $3.18M |  p570 | New York Yankees     | +++++
 C Daniel Sandy              34|  C :  95      12  12     : 118 |    :                         :   0 |  -2 | 116 | 81------ |    *      $460kx2 |  $5.96M: $7.64M |  p284 | New York Yankees     | *
MR Rupert Ramirez            28| MR :      93      14     : 107 | MR :      89     -10   1     :  80 |   5 | 112 |          |    *     $2.05Mx3 |  $6.95M: $8.92M |   p60 | New York Yankees     | *^
3B Emory Baltimore           22| SS :  61      19 -26     :  54 | SS :  91      19 -14   7     : 103 |   6 | 109 | -93781-1 |                   |        :        |  p824 | New York Yankees     | +-
3B Jesus Badillo             27| 3B :  97       0   3     : 100 | 3B : 100       0  -5   3     :  98 |   6 | 106 | -3242--- |    *      $550k a |  $1.49M: $1.91M |  p519 | New York Yankees     | *
2B Michael Shulman           26| 2B : 101      -2  -2     :  97 | 2B : 102      -2   0  -1     :  99 |   6 | 105 | -241---- |    *+     $550k a |        :        |    p9 | New York Yankees     | ***
SP Millard Merlo             29| SP :      93       5     :  98 |    :                         :   0 |   4 | 102 |          | I  *+    $1.48Mx2 |  $2.48M: $3.18M |  p444 | New York Yankees     | **^
CF Dale Hy                   27| CF :  96       4  -5     :  95 | CF :  96       4  -6  -3     :  91 |   6 | 101 | -2---642 |  F *     $1.13M   |        :        |  p491 | New York Yankees     | **
2B Vaughn Concepcion         19| 2B :  70      -1 -31     :  38 | 2B :  99      -1  -2  -2     :  94 |   6 | 100 | -251---- |   9               |        :        |  p700 | New York Yankees     | +++
RF Clarence Oliver           20| CF :  66       4 -35     :  34 | CF :  97       4  -6  -2     :  92 |   6 |  98 | -2---247 |   8               |        :        |  p583 | New York Yankees     | +++
MR Jeffrey Rocha             28| MR :      84       7     :  91 | MR :      87     -19  -2     :  66 |   5 |  96 |          |  F *     $2.99M   |  $3.48M: $4.46M |  p514 | New York Yankees     | ***
SP Manny Valtierra           18| SP :      70     -18     :  52 | SP :      91       1  -3     :  89 |   6 |  95 |          |   6               |        :        |  p779 | New York Yankees     | +++-
LF Santiago Mendoza          28| DH :  98       0 -11     :  87 | DH : 100       0  -6  -5     :  89 |   5 |  94 | -1---414 |  F *+     $550k   |        :        |  p437 | New York Yankees     | *
SP Claud Astudillo           34| SP :      91       3     :  95 |    :                         :   0 |  -2 |  93 |          |  F *+    $2.12M   |  $1.49M: $1.91M |  p200 | New York Yankees     | *
2B Ronald Yazzie             28| 2B :  83       5 -13     :  74 | 2B :  99       5 -21   3     :  85 |   5 |  90 | -2621--- |    *+     $600kx4 |        :        |  p413 | New York Yankees     | **
SS Oscar Dille               21| SS :  61       8 -37     :  32 | SS :  91       8 -14  -4     :  81 |   6 |  87 | -3245--- |                   |        :        |  p848 | New York Yankees     | ++
MR Jeff Cabana               25| SP :      83      -5     :  79 | SP :      90     -20  -4     :  66 |   6 |  85 |          |   4               |        :        |  p655 | New York Yankees     | +++++
SP Robert Mabon              28| SP :      83      -5     :  79 | SP :      90     -19  -5     :  66 |   5 |  84 |          |  F *+     $600k   |        :        |  p195 | New York Yankees     | *^
2B Amadeo Gomez              22| 2B :  61      -1 -40     :  20 | 2B :  96      -1 -14  -5     :  76 |   6 |  82 | -251---2 |                   |        :        |  p697 | New York Yankees     | +++
MR John Stephens             27| MR :      75      -1     :  75 | MR :      73     -28 -14     :  31 |   6 |  81 |          |  F *     $1.37M   |        :        |  p458 | New York Yankees     | *^
MR Carlos Marquez            31| MR :      78       1     :  79 |    :                         :   0 |   2 |  81 |          |  F *     $2.14M   | $496.7k:$636.8k |  p159 | New York Yankees     | *^
SP Joseph Ruggles            33| SP :      84      -4     :  81 |    :                         :   0 |   0 |  81 |          |    *+    $1.27Mx2 |        :        |  p323 | New York Yankees     | *^
3B Russell Cordes            21| 3B :  60       1 -34     :  26 | 3B :  93       1 -15  -4     :  74 |   6 |  80 | -3242--- |                   |        :        |  p733 | New York Yankees     | +-
3B Ray Hoffman               21| SS :  67      17 -23     :  61 | SS :  75      17  -8 -12     :  72 |   6 |  78 | -3677--- |                   |        :        |  p913 | New York Yankees     | +-
SS Maels Orozco              22| SS :  67       7 -33     :  41 | SS :  85       7  -8 -12     :  72 |   6 |  78 | -2325--- |    *              |        :        |  p678 | New York Yankees     | ++
RF Peter Arias               23| LF :  82       3 -28     :  57 | LF :  87       3  -3 -17     :  70 |   6 |  76 | -2---626 |    *     $1.76M a |        :        |  p412 | New York Yankees     | **^
SP Christopher Bradberry     26| MR :      73      -3     :  70 | SP :      76     -25 -19     :  33 |   6 |  76 |          |    *+     $600k a |        :        |  p545 | New York Yankees     | ***
SS Gregory McDonald          29| SS :  71      18 -17     :  72 |    :                         :   0 |   4 |  76 | -3938--- |  F *+     $550k   |        :        |  p420 | New York Yankees     | *
MR Larry Ransom              28| MR :      73      -3     :  70 | MR :      79     -30  -8     :  40 |   5 |  75 |          |    *+    $1.31M a |        :        |  p527 | New York Yankees     | ***^
CF Phillip Vigna             19| CF :  54       2 -49     :   8 | CF :  91       2 -18  -9     :  66 |   6 |  72 | -1---242 |                   |        :        |  p188 | New York Yankees     | ++
SP Patrick Acosta            29| MR :      72      -4     :  68 |    :                         :   0 |   4 |  72 |          |  F *+     $840k   |        :        |  p484 | New York Yankees     | *^
MR Guillermo Rocha           37| MR :      85       7     :  92 |    :                         :   0 | -20 |  72 |          |  F *+     $3.9M   |  $3.48M: $4.46M |  p152 | New York Yankees     | **^
MR James Anderson            22| MR :      70      -5     :  65 | MR :      74     -13 -12     :  50 |   6 |  71 |          |      #            |        :        |  p670 | New York Yankees     | ++++
 C Alvaro Jimenez            19|  C :  64      14 -16     :  62 |  C :  70      14  -8 -13     :  63 |   6 |  69 | 91------ |                   |        :        |  p851 | New York Yankees     | +

--- Minnesota Twins ---
3B Luis Gomez                27| 3B : 128       4  37     : 169 | 3B : 123       4  26  29     : 182 |   6 | 188 | -3252--- |    *    $16.72Mx3 | $18.38M:$23.56M |   p92 | Minnesota Twins      | *****
SP Alexander Cory            22| SP :     109      21     : 129 | SP :     119      26  25     : 169 |   6 | 175 |          |   2*      $550k r | $10.43M:$13.37M |  p682 | Minnesota Twins      | +++++
SS Chet Davis                33| SS : 117      15  25   6 : 163 |    :                         :   0 |   0 | 163 | -3727--- |  F *     $9.94M   |  $15.4M:$19.74M |  p426 | Minnesota Twins      | ***^
MR Arturo Lugo               18| MR :      54     -19     :  36 | MR :     125     -15  32   9 : 151 |   6 | 157 |          | I 9*              |        :        |  p729 | Minnesota Twins      | +++++
CF Frank Crawford            34| CF : 115       9  19   0 : 143 |    :                         :   0 |  -2 | 141 | -2---763 |    *     $3.71Mx2 |  $9.44M: $12.1M |  p398 | Minnesota Twins      | **^
1B Henry Johnson             26| 1B : 106       2  -2     : 106 | 1B : 115       2   5  12     : 133 |   6 | 139 | -4------ |    *     $4.72M a |        :        |  p109 | Minnesota Twins      | ***
CF Sid Caperton              20| CF :  86      13  -6     :  92 | CF :  97      13  14   7     : 130 |   6 | 136 | -2---373 |   T*              |        :        |  p567 | Minnesota Twins      | +++-
SP Richard Brown             22| SP :      76     -12     :  64 | SP :     113      -7  19     : 125 |   6 | 131 |          |   3*      $550k r |        :        |  p850 | Minnesota Twins      | +++++
SS Louis Constantine         25| SS :  78      23  -5     :  97 | SS : 101      23 -22  21   0 : 123 |   6 | 129 | -3339--- |   5*      $550k r |        :        |  p706 | Minnesota Twins      | +++-
SP Ruben Reel                27| SP :     101      13     : 114 | SP :      95      -2   1     :  94 |   6 | 120 |          |    *     $3.84M a |  $6.46M: $8.28M |  p530 | Minnesota Twins      | ***
LF Paul Escudero             33| DH : 111       0   2     : 113 |    :                         :   0 |   0 | 113 | -2---314 |  F *+    $2.74M   | $993.4k: $1.27M |  p296 | Minnesota Twins      | **^
SP Brad Roesch               33| SP :     100      12     : 112 |    :                         :   0 |   0 | 112 |          |  F *     $2.32M   |  $5.96M: $7.64M |  p352 | Minnesota Twins      | **^
LF Herman Ordoñez            23| CF :  62       5 -38     :  29 | CF : 110       5 -23  12     : 103 |   6 | 109 | -2---652 |   4*              |        :        |  p620 | Minnesota Twins      | ++++-
2B Vernon Anderson           18| 2B :  63       3 -35     :  31 | 2B : 101       3  -6   3     : 101 |   6 | 107 | -2621--- |   7               |        :        |  p647 | Minnesota Twins      | +++-
SP Jaime Colon               23| SP :      71     -17     :  55 | SP :     102     -14   8     :  96 |   6 | 102 |          |   1*              |        :        |  p832 | Minnesota Twins      | +++++
SP Ovidio Paz                33| SP :      95       7     : 102 |    :                         :   0 |   0 | 102 |          |    *+    $5.25Mx3 |  $3.48M: $4.46M |  p531 | Minnesota Twins      | **
2B Steve Chasse              20| DH :  64       0 -45     :  19 | DH : 104       0  -8  -1     :  95 |   6 | 101 | -23----- |    *      $550k r |        :        |  p585 | Minnesota Twins      | +++
CF Jason Augustin            32| CF :  93      10  -2     : 100 |    :                         :   0 |   1 | 101 | -2---862 |    *+    $3.25Mx3 |        :        |   p97 | Minnesota Twins      | **^
MR John Newby                32| MR :      89      11     : 100 |    :                         :   0 |   1 | 101 |          |    *+       $4Mx4 |  $5.46M: $7.01M |  p197 | Minnesota Twins      | *^
MR Donald Dutton             20| MR :      74      -1     :  73 | MR :      88       6   0     :  94 |   6 | 100 |          |    *      $550k r |        :        |  p644 | Minnesota Twins      | +++++
MR James Mumford             29| MR :      87       9     :  95 |    :                         :   0 |   4 |  99 |          |  F *     $1.31M   |  $4.47M: $5.73M |  p187 | Minnesota Twins      | ***
 C Tony Baran                27|  C : 100      -7  -2     :  91 | DH :  96       0  -2  -9     :  85 |   6 |  97 | 31------ |  F *     $2.39M   |        :        |  p225 | Minnesota Twins      | ***
MR Javier Sanchez            27| MR :      84       7     :  91 | MR :      86     -19  -2     :  64 |   6 |  97 |          |  F *      $1.8M   |  $3.48M: $4.46M |  p279 | Minnesota Twins      | ***^
1B James Young               27| 1B :  95       3 -12     :  86 | 1B :  99       3  -7  -3     :  91 |   6 |  97 | -5------ |    *     $1.13M a |        :        |  p423 | Minnesota Twins      | **
SP Jack Colomo               21| SP :      71     -17     :  55 | SP :      95      -7   1     :  89 |   6 |  95 |          |   6*              |        :        |  p862 | Minnesota Twins      | +++-
SP Ronald Meadors            19| MR :      59     -15     :  44 | SP :      93      -6  -2     :  85 |   6 |  91 |          |                   |        :        |  p794 | Minnesota Twins      | ++-
CF Ferdinand Arroyo          21| CF :  59      13 -33     :  39 | CF :  89      13 -16  -1     :  85 |   6 |  91 | -2---383 |                   |        :        |  p469 | Minnesota Twins      | ++
RF Byron Dane                31| DH :  99       0 -10     :  89 |    :                         :   0 |   2 |  91 | -2---324 |    *+    $3.25Mx3 |        :        |  p376 | Minnesota Twins      | **^
MR David Elms                26| MR :      77       1     :  78 | MR :      79     -26  -8     :  44 |   6 |  84 |          |    *      $550k a | $496.7k:$636.8k |  p158 | Minnesota Twins      | **^
2B John Wishart              20| DH :  50       0 -59     :  -9 | DH : 102       0 -22  -3     :  77 |   6 |  83 | -2313--- |                   |        :        |  p702 | Minnesota Twins      | ++
CL Marc Huggard              28| MR :      77       1     :  78 | MR :      80     -26  -8     :  46 |   5 |  83 |          |  F *     $1.31M   | $496.7k:$636.8k |  p289 | Minnesota Twins      | **^
SP Leif Conger               23| SP :      81      -7     :  75 | SP :      86      -4  -8     :  74 |   6 |  81 |          |    *              |        :        |  p758 | Minnesota Twins      | +++
SP Robert McQuaig            18| MR :      49     -23     :  26 | SP :      92     -16  -3     :  73 |   6 |  79 |          |   8*              |        :        |  p882 | Minnesota Twins      | +++-
SP Shane Knoll               27| MR :      74      -2     :  71 | SP :      83     -23 -11     :  49 |   6 |  77 |          |  F *     $2.74M   |        :        |  p113 | Minnesota Twins      | **
MR Nathaniel More            30| MR :      74      -2     :  71 |    :                         :   0 |   3 |  74 |          |    *+    $2.14Mx2 |        :        |  p205 | Minnesota Twins      | **^
 C Carlos Cortada            29|  C :  86      -5 -14     :  67 |    :                         :   0 |   4 |  71 | 4------- |  F *+     $550k   |        :        |  p290 | Minnesota Twins      | *
SP Norman Depue              21| SP :      71     -17     :  55 | SP :      81      -7 -13     :  61 |   6 |  67 |          |                   |        :        |  p903 | Minnesota Twins      | +++
RF Joel Dearborn             23| LF :  76       4 -33     :  47 | LF :  83       4  -9 -20     :  58 |   6 |  64 | -2---726 |    *      $550k r |        :        |  p679 | Minnesota Twins      | ++-
MR Richard Larocque          31| MR :      67      -7     :  60 |    :                         :   0 |   2 |  62 |          |    *     $2.14Mx3 |        :        |  p359 | Minnesota Twins      | **^
 C Martin Herd               19|  C :  56       5 -34     :  26 |  C :  80       5 -16 -13     :  55 |   6 |  61 | 63242--- |                   |        :        |   p76 | Minnesota Twins      | +
 C Gerardo Orta              22|  C :  59       6 -30     :  35 |  C :  78       6 -16 -14     :  53 |   6 |  59 | 61------ |                   |        :        |  p874 | Minnesota Twins      | +
